,date,hometeam,awayteam,homecountry,awaycountry,homescore,awayscore,result
49,2005-09-29,AEK Athens,Zenit,gr,ru,0.0,1.0,1.0
50,2005-09-29,Hertha BSC,APOEL FC,de,cy,3.0,1.0,0.0
51,2005-09-29,Malmö,Beşiktaş,se,tr,1.0,4.0,1.0
52,2005-09-29,Steaua,Vålerenga,ro,no,3.0,1.0,0.0
53,2005-09-29,Galatasaray,Tromsø,tr,no,1.0,1.0,0.5
54,2005-09-29,Willem II,Monaco,nl,fr,1.0,3.0,1.0
55,2005-09-29,Partizan,Maccabi Petah Tikva FC,rs,il,2.0,5.0,1.0
56,2005-09-29,Marseille,Beerschot,fr,be,0.0,0.0,0.5
57,2005-09-29,Skoda Xanthi,Middlesbrough,gr,eng,0.0,0.0,0.5
58,2005-09-29,Braga,Red Star,pt,rs,1.0,1.0,0.5
59,2005-09-29,Dyskobolia,Lens,pl,fr,2.0,4.0,1.0
60,2005-09-29,Cork City FC,Slavia Prague,ie,cz,1.0,2.0,1.0
61,2005-09-29,Široki Brijeg,Basel,ba,ch,0.0,1.0,1.0
62,2005-09-29,Mainz 05,Sevilla,de,es,0.0,2.0,1.0
63,2005-09-29,MyPa,Grasshopper,fi,ch,0.0,3.0,1.0
64,2005-09-29,Levski Sofia,Auxerre,bg,fr,1.0,0.0,0.0
65,2005-09-29,Debrecen,Shakhtar,hu,ua,0.0,2.0,1.0
66,2005-09-29,Espanyol,Teplice,es,cz,2.0,0.0,0.0
67,2005-09-29,NK Domžale,Stuttgart,si,de,1.0,0.0,0.0
68,2005-09-29,Met Donetsk,PAOK,ua,gr,2.0,2.0,0.5
69,2005-09-29,Dnipro,Hibernian,ua,sct,5.0,1.0,0.0
70,2005-09-29,Rapid București,Feyenoord,ro,nl,1.0,0.0,0.0
71,2005-09-29,Heerenveen,Baník Ostrava,nl,cz,5.0,0.0,0.0
72,2005-09-29,Midtjylland,CSKA Moscow,dk,ru,1.0,3.0,1.0
73,2005-09-29,Strasbourg,Grazer AK,fr,at,5.0,0.0,0.0
74,2005-09-29,Osasuna,Rennes,es,fr,0.0,0.0,0.5
75,2005-09-29,Lokomotiv Plovdiv,Bolton,bg,eng,1.0,2.0,1.0
76,2005-09-29,Sampdoria,Vitória Setúbal,it,pt,1.0,0.0,0.0
77,2005-09-29,Aris,Roma,gr,it,0.0,0.0,0.5
78,2005-09-29,Genk,Litex Lovech,be,bg,0.0,1.0,1.0
79,2005-09-29,Loko Moscow,Brann,ru,no,3.0,2.0,0.0
80,2005-10-19,Loko Moscow,Espanyol,ru,es,0.0,1.0,1.0
81,2005-10-20,Dnipro,AZ Alkmaar,ua,nl,1.0,2.0,1.0
82,2005-10-20,Steaua,Lens,ro,fr,4.0,0.0,0.0
83,2005-10-20,Rennes,Stuttgart,fr,de,0.0,2.0,1.0
84,2005-10-20,Halmstad,Hertha BSC,se,de,0.0,1.0,1.0
85,2005-10-20,Maccabi Petah Tikva FC,Palermo,il,it,1.0,2.0,1.0
86,2005-10-20,Grasshopper,Middlesbrough,ch,eng,0.0,1.0,1.0
87,2005-10-20,Viking,Monaco,no,fr,1.0,0.0,0.0
88,2005-10-20,Tromsø,Roma,no,it,1.0,2.0,1.0
89,2005-10-20,Beşiktaş,Bolton,tr,eng,1.0,1.0,0.5
90,2005-10-20,CSKA Sofia,Hamburger SV,bg,de,0.0,1.0,1.0
91,2005-10-20,Basel,Strasbourg,ch,fr,0.0,2.0,1.0
92,2005-10-20,CSKA Moscow,Marseille,ru,fr,1.0,2.0,1.0
93,2005-10-20,Zenit,Vitória,ru,pt,2.0,1.0,0.0
94,2005-10-20,Shakhtar,PAOK,ua,gr,1.0,0.0,0.0
95,2005-10-20,Dinamo București,Heerenveen,ro,nl,0.0,0.0,0.5
97,2005-11-03,Levski Sofia,Dinamo București,bg,ro,1.0,0.0,0.0
98,2005-11-03,Litex Lovech,Grasshopper,bg,ch,2.0,1.0,0.0
99,2005-11-03,Hamburger SV,Viking,de,no,2.0,0.0,0.0
100,2005-11-03,Stuttgart,Shakhtar,de,ua,0.0,2.0,1.0
101,2005-11-03,Palermo,Loko Moscow,it,ru,0.0,0.0,0.5
102,2005-11-03,Sevilla,Beşiktaş,es,tr,3.0,0.0,0.0
103,2005-11-03,Brøndby,Maccabi Petah Tikva FC,dk,il,2.0,0.0,0.0
104,2005-11-03,Red Star,Basel,rs,ch,1.0,2.0,1.0
105,2005-11-03,Slavia Prague,CSKA Sofia,cz,bg,4.0,2.0,0.0
106,2005-11-03,Rapid București,Rennes,ro,fr,2.0,0.0,0.0
107,2005-11-03,Lens,Halmstad,fr,se,5.0,0.0,0.0
108,2005-11-03,Sampdoria,Steaua,it,ro,0.0,0.0,0.5
109,2005-11-03,Middlesbrough,Dnipro,eng,ua,3.0,0.0,0.0
110,2005-11-03,Heerenveen,CSKA Moscow,nl,ru,0.0,0.0,0.5
111,2005-11-03,Bolton,Zenit,eng,ru,1.0,0.0,0.0
112,2005-11-03,Strasbourg,Tromsø,fr,no,2.0,0.0,0.0
114,2005-11-23,Loko Moscow,Brøndby,ru,dk,4.0,2.0,0.0
115,2005-11-24,PAOK,Stuttgart,gr,de,1.0,2.0,1.0
116,2005-11-24,Marseille,Heerenveen,fr,nl,1.0,0.0,0.0
117,2005-11-24,Viking,Slavia Prague,no,cz,2.0,2.0,0.5
118,2005-11-24,CSKA Moscow,Levski Sofia,ru,bg,2.0,1.0,0.0
119,2005-11-24,Shakhtar,Rapid București,ua,ro,0.0,1.0,1.0
120,2005-11-24,Espanyol,Palermo,es,it,1.0,1.0,0.5
121,2005-11-24,Hertha BSC,Lens,de,fr,0.0,0.0,0.5
122,2005-11-24,Roma,Strasbourg,it,fr,1.0,1.0,0.5
123,2005-11-24,AZ Alkmaar,Middlesbrough,nl,eng,0.0,0.0,0.5
124,2005-11-24,Halmstad,Sampdoria,se,it,1.0,3.0,1.0
125,2005-11-24,Tromsø,Red Star,no,rs,3.0,1.0,0.0
126,2005-11-24,Monaco,Hamburger SV,fr,de,2.0,0.0,0.0
127,2005-11-24,Dnipro,Litex Lovech,ua,bg,0.0,2.0,1.0
128,2005-11-24,Vitória,Bolton,pt,eng,1.0,0.0,0.0
129,2005-11-24,Zenit,Sevilla,ru,es,2.0,1.0,0.0
131,2005-11-30,Steaua,Halmstad,ro,se,3.0,0.0,0.0
132,2005-11-30,Grasshopper,Dnipro,ch,ua,2.0,3.0,1.0
133,2005-11-30,Sampdoria,Hertha BSC,it,de,0.0,0.0,0.5
134,2005-11-30,Brøndby,Espanyol,dk,es,1.0,1.0,0.5
135,2005-11-30,Maccabi Petah Tikva FC,Loko Moscow,il,ru,0.0,4.0,1.0
136,2005-11-30,Litex Lovech,AZ Alkmaar,bg,nl,0.0,2.0,1.0
137,2005-11-30,Slavia Prague,Monaco,cz,fr,0.0,2.0,1.0
138,2005-11-30,CSKA Sofia,Viking,bg,no,2.0,0.0,0.0
139,2005-12-01,Levski Sofia,Marseille,bg,fr,1.0,0.0,0.0
140,2005-12-01,Dinamo București,CSKA Moscow,ro,ru,1.0,0.0,0.0
141,2005-12-01,Basel,Tromsø,ch,no,4.0,3.0,0.0
142,2005-12-01,Rapid București,PAOK,ro,gr,1.0,0.0,0.0
143,2005-12-01,Rennes,Shakhtar,fr,ua,0.0,1.0,1.0
144,2005-12-01,Beşiktaş,Zenit,tr,ru,1.0,1.0,0.5
145,2005-12-01,Sevilla,Vitória,es,pt,3.0,1.0,0.0
146,2005-12-01,Red Star,Roma,rs,it,3.0,0.0,0.0
148,2005-12-14,Marseille,Dinamo București,fr,ro,2.0,1.0,0.0
149,2005-12-14,Roma,Basel,it,ch,3.0,1.0,0.0
150,2005-12-14,Heerenveen,Levski Sofia,nl,bg,2.0,1.0,0.0
151,2005-12-14,Stuttgart,Rapid București,de,ro,2.0,1.0,0.0
152,2005-12-14,PAOK,Rennes,gr,fr,5.0,1.0,0.0
153,2005-12-14,Strasbourg,Red Star,fr,rs,2.0,2.0,0.5
154,2005-12-14,Bolton,Sevilla,eng,es,1.0,1.0,0.5
155,2005-12-14,Vitória,Beşiktaş,pt,tr,1.0,3.0,1.0
156,2005-12-15,Espanyol,Maccabi Petah Tikva FC,es,il,1.0,0.0,0.0
157,2005-12-15,Monaco,CSKA Sofia,fr,bg,2.0,1.0,0.0
158,2005-12-15,Hamburger SV,Slavia Prague,de,cz,2.0,0.0,0.0
159,2005-12-15,Lens,Sampdoria,fr,it,2.0,1.0,0.0
160,2005-12-15,Palermo,Brøndby,it,dk,3.0,0.0,0.0
161,2005-12-15,AZ Alkmaar,Grasshopper,nl,ch,1.0,0.0,0.0
162,2005-12-15,Hertha BSC,Steaua,de,ro,0.0,0.0,0.5
163,2005-12-15,Middlesbrough,Litex Lovech,eng,bg,2.0,0.0,0.0
165,2006-02-15,Litex Lovech,Strasbourg,bg,fr,0.0,2.0,1.0
166,2006-02-15,Loko Moscow,Sevilla,ru,es,0.0,1.0,1.0
167,2006-02-15,Club Brugge,Roma,be,it,1.0,2.0,1.0
168,2006-02-15,Lille,Shakhtar,fr,ua,3.0,2.0,0.0
169,2006-02-15,Artmedia,Levski Sofia,sk,bg,0.0,1.0,1.0
170,2006-02-15,Betis,AZ Alkmaar,es,nl,2.0,0.0,0.0
171,2006-02-15,Basel,Monaco,ch,fr,1.0,0.0,0.0
172,2006-02-15,Udinese,Lens,it,fr,3.0,0.0,0.0
173,2006-02-15,Rosenborg,Zenit,no,ru,0.0,2.0,1.0
174,2006-02-15,Hertha BSC,Rapid București,de,ro,0.0,1.0,1.0
175,2006-02-15,Schalke 04,Espanyol,de,es,2.0,1.0,0.0
176,2006-02-15,Bolton,Marseille,eng,fr,0.0,0.0,0.5
177,2006-02-15,Heerenveen,Steaua,nl,ro,1.0,3.0,1.0
178,2006-02-16,Stuttgart,Middlesbrough,de,eng,1.0,2.0,1.0
179,2006-02-16,Slavia Prague,Palermo,cz,it,2.0,1.0,0.0
180,2006-02-16,Thun,Hamburger SV,ch,de,1.0,0.0,0.0
181,2006-02-23,Sevilla,Loko Moscow,es,ru,2.0,0.0,0.0
182,2006-02-23,Levski Sofia,Artmedia,bg,sk,2.0,0.0,0.0
183,2006-02-23,Shakhtar,Lille,ua,fr,0.0,0.0,0.5
184,2006-02-23,AZ Alkmaar,Betis,nl,es,2.0,1.0,0.0
185,2006-02-23,Steaua,Heerenveen,ro,nl,0.0,1.0,1.0
186,2006-02-23,Rapid București,Hertha BSC,ro,de,2.0,0.0,0.0
187,2006-02-23,Marseille,Bolton,fr,eng,2.0,1.0,0.0
188,2006-02-23,Strasbourg,Litex Lovech,fr,bg,0.0,0.0,0.5
189,2006-02-23,Palermo,Slavia Prague,it,cz,1.0,0.0,0.0
190,2006-02-23,Roma,Club Brugge,it,be,2.0,1.0,0.0
191,2006-02-23,Zenit,Rosenborg,ru,no,2.0,1.0,0.0
192,2006-02-23,Middlesbrough,Stuttgart,eng,de,0.0,1.0,1.0
193,2006-02-23,Lens,Udinese,fr,it,1.0,0.0,0.0
194,2006-02-23,Monaco,Basel,fr,ch,1.0,1.0,0.5
195,2006-02-23,Hamburger SV,Thun,de,ch,2.0,0.0,0.0
196,2006-02-23,Espanyol,Schalke 04,es,de,0.0,3.0,1.0
197,2006-03-09,Palermo,Schalke 04,it,de,1.0,0.0,0.0
198,2006-03-09,Rapid București,Hamburger SV,ro,de,2.0,0.0,0.0
199,2006-03-09,Middlesbrough,Roma,eng,it,1.0,0.0,0.0
200,2006-03-09,Basel,Strasbourg,ch,fr,2.0,0.0,0.0
201,2006-03-09,Udinese,Levski Sofia,it,bg,0.0,0.0,0.5
202,2006-03-09,Steaua,Betis,ro,es,0.0,0.0,0.5
203,2006-03-09,Lille,Sevilla,fr,es,1.0,0.0,0.0
204,2006-03-09,Marseille,Zenit,fr,ru,0.0,1.0,1.0
205,2006-03-15,Sevilla,Lille,es,fr,2.0,0.0,0.0
206,2006-03-15,Roma,Middlesbrough,it,eng,2.0,1.0,0.0
207,2006-03-15,Hamburger SV,Rapid București,de,ro,3.0,1.0,0.0
208,2006-03-16,Strasbourg,Basel,fr,ch,2.0,2.0,0.5
209,2006-03-16,Zenit,Marseille,ru,fr,1.0,1.0,0.5
210,2006-03-16,Schalke 04,Palermo,de,it,3.0,0.0,0.0
211,2006-03-16,Betis,Steaua,es,ro,0.0,3.0,1.0
212,2006-03-16,Levski Sofia,Udinese,bg,it,2.0,1.0,0.0
213,2006-03-30,Sevilla,Zenit,es,ru,4.0,1.0,0.0
214,2006-03-30,Basel,Middlesbrough,ch,eng,2.0,0.0,0.0
215,2006-03-30,Levski Sofia,Schalke 04,bg,de,1.0,3.0,1.0
216,2006-03-30,Rapid București,Steaua,ro,ro,1.0,1.0,0.5
217,2006-04-06,Schalke 04,Levski Sofia,de,bg,1.0,1.0,0.5
218,2006-04-06,Zenit,Sevilla,ru,es,1.0,1.0,0.5
219,2006-04-06,Steaua,Rapid București,ro,ro,0.0,0.0,0.5
220,2006-04-06,Middlesbrough,Basel,eng,ch,4.0,1.0,0.0
221,2006-04-20,Schalke 04,Sevilla,de,es,0.0,0.0,0.5
222,2006-04-20,Steaua,Middlesbrough,ro,eng,1.0,0.0,0.0
223,2006-04-27,Sevilla,Schalke 04,es,de,1.0,0.0,0.0
224,2006-04-27,Middlesbrough,Steaua,eng,ro,4.0,2.0,0.0
225,2006-05-10,Middlesbrough,Sevilla,eng,es,0.0,4.0,1.0
